id,left,top,right,bottom,NYECount,Dec1Count
7096,1676556.9662,5537864.9471,1686556.9662,5517864.9471,,
7097,1676556.9662,5517864.9471,1686556.9662,5497864.9471,130518.488,91998.326
7098,1676556.9662,5497864.9471,1686556.9662,5477864.9471,50127634.887,35333373.475
7099,1676556.9662,5477864.9471,1686556.9662,5457864.9471,176359940.385,98405203.308
7100,1676556.9662,5457864.9471,1686556.9662,5437864.9471,655687241.275,332418686.816
7101,1676556.9662,5437864.9471,1686556.9662,5417864.9471,6829265326.405,3610668169.065
7102,1676556.9662,5417864.9471,1686556.9662,5397864.9471,20374998300.63,27134127920.807
7103,1676556.9662,5397864.9471,1686556.9662,5377864.9471,252418307.749,326497520.471
7104,1676556.9662,5377864.9471,1686556.9662,5357864.9471,139816883.134,155369064.752
7105,1676556.9662,5357864.9471,1686556.9662,5337864.9471,338660553.891,236055151.531
7106,1676556.9662,5337864.9471,1686556.9662,5317864.9471,7577989.175,5251956.113
7107,1676556.9662,5317864.9471,1686556.9662,5297864.9471,,
7108,1676556.9662,5297864.9471,1686556.9662,5277864.9471,,
7109,1676556.9662,5277864.9471,1686556.9662,5257864.9471,,
7110,1676556.9662,5257864.9471,1686556.9662,5237864.9471,,
7111,1676556.9662,5237864.9471,1686556.9662,5217864.9471,,
7112,1676556.9662,5217864.9471,1686556.9662,5197864.9471,,
7113,1676556.9662,5197864.9471,1686556.9662,5177864.9471,,
7114,1676556.9662,5177864.9471,1686556.9662,5157864.9471,,
7115,1676556.9662,5157864.9471,1686556.9662,5137864.9471,,
7116,1676556.9662,5137864.9471,1686556.9662,5117864.9471,,
7117,1676556.9662,5117864.9471,1686556.9662,5097864.9471,,
7118,1676556.9662,5097864.9471,1686556.9662,5077864.9471,,
7119,1676556.9662,5077864.9471,1686556.9662,5057864.9471,,
7120,1676556.9662,5057864.9471,1686556.9662,5037864.9471,,
7121,1676556.9662,5037864.9471,1686556.9662,5017864.9471,,
7122,1676556.9662,5017864.9471,1686556.9662,4997864.9471,,
7123,1676556.9662,4997864.9471,1686556.9662,4977864.9471,,
7124,1676556.9662,4977864.9471,1686556.9662,4957864.9471,,
7125,1676556.9662,4957864.9471,1686556.9662,4937864.9471,,
7126,1676556.9662,4937864.9471,1686556.9662,4917864.9471,,
7127,1676556.9662,4917864.9471,1686556.9662,4897864.9471,,
7128,1676556.9662,4897864.9471,1686556.9662,4877864.9471,,
7129,1676556.9662,4877864.9471,1686556.9662,4857864.9471,,
7130,1676556.9662,4857864.9471,1686556.9662,4837864.9471,,
7131,1676556.9662,4837864.9471,1686556.9662,4817864.9471,,
7132,1676556.9662,4817864.9471,1686556.9662,4797864.9471,,
7133,1676556.9662,4797864.9471,1686556.9662,4777864.9471,,
7134,1676556.9662,4777864.9471,1686556.9662,4757864.9471,,
7135,1676556.9662,4757864.9471,1686556.9662,4737864.9471,,
7136,1676556.9662,4737864.9471,1686556.9662,4717864.9471,,
7137,1676556.9662,4717864.9471,1686556.9662,4697864.9471,,
7138,1676556.9662,4697864.9471,1686556.9662,4677864.9471,,
7139,1676556.9662,4677864.9471,1686556.9662,4657864.9471,,
7140,1676556.9662,4657864.9471,1686556.9662,4637864.9471,,
7141,1686556.9662,6337864.9471,1696556.9662,6317864.9471,,
7142,1686556.9662,6317864.9471,1696556.9662,6297864.9471,,
7143,1686556.9662,6297864.9471,1696556.9662,6277864.9471,,
7144,1686556.9662,6277864.9471,1696556.9662,6257864.9471,,
7145,1686556.9662,6257864.9471,1696556.9662,6237864.9471,,
7146,1686556.9662,6237864.9471,1696556.9662,6217864.9471,,
7147,1686556.9662,6217864.9471,1696556.9662,6197864.9471,,
7148,1686556.9662,6197864.9471,1696556.9662,6177864.9471,,
7149,1686556.9662,6177864.9471,1696556.9662,6157864.9471,,
7150,1686556.9662,6157864.9471,1696556.9662,6137864.9471,,
7151,1686556.9662,6137864.9471,1696556.9662,6117864.9471,11950247.617,3910990.129
7152,1686556.9662,6117864.9471,1696556.9662,6097864.9471,5583779249.975,6951268348.816
7153,1686556.9662,6097864.9471,1696556.9662,6077864.9471,3927658199.701,3951636046.965
7154,1686556.9662,6077864.9471,1696556.9662,6057864.9471,871238486.03,1269412102.63
7155,1686556.9662,6057864.9471,1696556.9662,6037864.9471,405079146.015,597678897.64
7156,1686556.9662,6037864.9471,1696556.9662,6017864.9471,597775370.418,894511776.716
7157,1686556.9662,6017864.9471,1696556.9662,5997864.9471,609196199.504,713016383.802
7158,1686556.9662,5997864.9471,1696556.9662,5977864.9471,410362445.614,412835061.289
7159,1686556.9662,5977864.9471,1696556.9662,5957864.9471,72766907.659,73119201.535
7160,1686556.9662,5957864.9471,1696556.9662,5937864.9471,,
7161,1686556.9662,5937864.9471,1696556.9662,5917864.9471,,
7162,1686556.9662,5917864.9471,1696556.9662,5897864.9471,,
7163,1686556.9662,5897864.9471,1696556.9662,5877864.9471,,
7164,1686556.9662,5877864.9471,1696556.9662,5857864.9471,,
7165,1686556.9662,5857864.9471,1696556.9662,5837864.9471,,
7166,1686556.9662,5837864.9471,1696556.9662,5817864.9471,,
7167,1686556.9662,5817864.9471,1696556.9662,5797864.9471,,
7168,1686556.9662,5797864.9471,1696556.9662,5777864.9471,,
7169,1686556.9662,5777864.9471,1696556.9662,5757864.9471,,
7170,1686556.9662,5757864.9471,1696556.9662,5737864.9471,,
7171,1686556.9662,5737864.9471,1696556.9662,5717864.9471,,
7172,1686556.9662,5717864.9471,1696556.9662,5697864.9471,,
7173,1686556.9662,5697864.9471,1696556.9662,5677864.9471,217388764.089,239429009.469
7174,1686556.9662,5677864.9471,1696556.9662,5657864.9471,44106803919.949,44467532176.758
7175,1686556.9662,5657864.9471,1696556.9662,5637864.9471,1955498160.695,2016207633.844
7176,1686556.9662,5637864.9471,1696556.9662,5617864.9471,1958300529.491,1911264312.377
7177,1686556.9662,5617864.9471,1696556.9662,5597864.9471,,
7178,1686556.9662,5597864.9471,1696556.9662,5577864.9471,,
7179,1686556.9662,5577864.9471,1696556.9662,5557864.9471,,
